order_id,customer_id,order_timestamp,order_status,sales_channel,currency
O000724,C0084,2026-01-29T04:28:03Z,COMPLETED,STORE,EUR
O000725,C0015,2026-01-05T05:40:25Z,COMPLETED,WEB,EUR
O000726,C0081,2026-01-20T22:26:48Z,COMPLETED,MOBILE,EUR
O000727,C0079,2026-05-21T16:56:48Z,CANCELLED,MOBILE,EUR
O000728,C0071,2026-03-03T07:58:06Z,COMPLETED,STORE,EUR
O000729,C0057,2026-03-08T18:26:41Z,COMPLETED,WEB,EUR
O000730,C0087,2026-06-11T18:26:15Z,COMPLETED,MOBILE,EUR
O000731,C0013,2026-04-06T13:45:06Z,COMPLETED,MOBILE,EUR
O000732,C0023,2026-01-31T19:09:18Z,COMPLETED,STORE,EUR
O000733,C0080,2026-01-23T03:08:07Z,COMPLETED,STORE,EUR
O000734,C0020,2026-02-21T22:35:58Z,CANCELLED,STORE,EUR
O000735,C0059,2026-06-05T03:32:55Z,PENDING,WEB,EUR
O000736,C0072,2026-06-09T22:18:06Z,COMPLETED,WEB,EUR
O000737,C0091,2026-02-26T17:23:30Z,COMPLETED,STORE,EUR
O000738,C0061,2026-02-17T15:15:20Z,COMPLETED,STORE,EUR
O000739,C0086,2026-05-03T05:24:17Z,COMPLETED,STORE,EUR
O000740,C0067,2026-06-06T13:22:57Z,CANCELLED,WEB,EUR
O000741,C0083,2026-06-29T03:14:58Z,COMPLETED,STORE,EUR
O000742,C0052,2026-03-23T10:06:15Z,CANCELLED,STORE,EUR
O000743,C0058,2026-03-20T10:29:16Z,COMPLETED,STORE,EUR
O000744,C0095,2026-05-20T14:13:34Z,CANCELLED,STORE,EUR
O000745,C0070,2026-01-06T09:58:57Z,COMPLETED,WEB,EUR
O000746,C0046,2026-04-09T13:07:06Z,COMPLETED,STORE,EUR
O000747,C0001,2026-05-24T02:00:37Z,COMPLETED,WEB,EUR
O000748,C0092,2026-01-28T04:18:51Z,COMPLETED,STORE,EUR
O000749,C0013,2026-03-30T05:14:10Z,COMPLETED,MOBILE,EUR
O000750,C0072,2026-04-25T05:23:40Z,COMPLETED,MOBILE,EUR
O000751,C0065,2026-01-29T00:42:07Z,COMPLETED,STORE,EUR
O000752,C0053,2026-04-27T19:39:36Z,COMPLETED,MOBILE,EUR
O000753,C0004,2026-04-05T08:34:37Z,COMPLETED,WEB,EUR
O000754,C0074,2026-04-04T10:26:40Z,COMPLETED,MOBILE,EUR
O000755,C0058,2026-05-10T13:28:26Z,COMPLETED,STORE,EUR
O000756,C0006,2026-04-16T01:13:00Z,PENDING,MOBILE,EUR
O000757,C0011,2026-04-19T14:46:23Z,COMPLETED,STORE,EUR
O000758,C0061,2026-05-26T17:51:23Z,COMPLETED,WEB,EUR
O000759,C0036,2026-01-04T16:25:23Z,COMPLETED,WEB,EUR
O000760,C0004,2026-03-22T13:44:38Z,CANCELLED,MOBILE,EUR
O000761,C0087,2026-03-21T02:02:44Z,COMPLETED,STORE,EUR
O000762,C0042,2026-03-22T03:53:37Z,COMPLETED,WEB,EUR
O000763,C0031,2026-04-24T19:05:36Z,COMPLETED,STORE,EUR
O000764,C0003,2026-02-15T09:18:34Z,COMPLETED,STORE,EUR
O000765,C0017,2026-06-02T11:21:48Z,COMPLETED,MOBILE,EUR
O000766,C0006,2026-03-29T17:16:13Z,COMPLETED,MOBILE,EUR
O000767,C0045,2026-03-15T19:38:37Z,COMPLETED,WEB,EUR
O000768,C0016,2026-05-16T14:54:59Z,COMPLETED,STORE,EUR
O000769,C0035,2026-03-29T21:49:09Z,COMPLETED,MOBILE,EUR
O000770,C0001,2026-04-03T12:47:09Z,CANCELLED,STORE,EUR
O000771,C0084,2026-06-02T21:06:29Z,COMPLETED,STORE,EUR
O000772,C0046,2026-01-24T23:09:30Z,PENDING,MOBILE,EUR
O000773,C0029,2026-01-02T19:38:10Z,COMPLETED,MOBILE,EUR
O000774,C0036,2026-01-08T03:28:55Z,COMPLETED,STORE,EUR
O000775,C0064,2026-04-08T03:41:11Z,COMPLETED,WEB,EUR
O000776,C0073,2026-02-20T09:56:15Z,CANCELLED,STORE,EUR
O000777,C0055,2026-01-01T09:06:38Z,COMPLETED,STORE,EUR
O000778,C0016,2026-02-23T05:05:54Z,COMPLETED,MOBILE,EUR
O000779,C0025,2026-03-18T02:11:41Z,COMPLETED,STORE,EUR
O000780,C0010,2026-03-24T07:08:43Z,CANCELLED,WEB,EUR
O000781,C0056,2026-04-04T04:48:20Z,COMPLETED,STORE,EUR
O000782,C0031,2026-06-04T04:49:33Z,CANCELLED,STORE,EUR
O000783,C0017,2026-01-13T15:03:12Z,COMPLETED,MOBILE,EUR
O000784,C0009,2026-03-25T20:30:56Z,COMPLETED,WEB,EUR
O000785,C0080,2026-01-19T14:36:04Z,COMPLETED,WEB,EUR
O000786,C0055,2026-06-04T09:44:09Z,CANCELLED,STORE,EUR
O000787,C0043,2026-04-11T10:23:12Z,COMPLETED,WEB,EUR
O000788,C0076,2026-01-14T02:46:48Z,COMPLETED,WEB,EUR
O000789,C0080,2026-05-21T16:59:17Z,COMPLETED,WEB,EUR
O000790,C0097,2026-05-07T13:09:55Z,COMPLETED,STORE,EUR
O000791,C0002,2026-03-13T14:52:20Z,COMPLETED,STORE,EUR
O000792,C0026,2026-03-08T18:17:57Z,PENDING,STORE,EUR
O000793,C0060,2026-05-15T08:12:45Z,COMPLETED,MOBILE,EUR
O000794,C0001,2026-02-12T14:30:19Z,COMPLETED,STORE,EUR
O000795,C0043,2026-05-30T04:45:47Z,COMPLETED,MOBILE,EUR
O000796,C0004,2026-03-11T11:52:21Z,COMPLETED,WEB,EUR
O000797,C0023,2026-02-25T04:00:21Z,COMPLETED,MOBILE,EUR
O000798,C0034,2026-02-04T04:34:48Z,CANCELLED,WEB,EUR
O000799,C0031,2026-03-30T14:03:47Z,COMPLETED,MOBILE,EUR
O000800,C0017,2026-01-29T01:06:10Z,COMPLETED,WEB,EUR
O000801,C0020,2026-02-27T02:59:27Z,COMPLETED,WEB,EUR
O000802,C0066,2026-02-02T12:17:48Z,COMPLETED,STORE,EUR
O000803,C0061,2026-04-07T01:53:52Z,COMPLETED,MOBILE,EUR
O000804,C0031,2026-03-29T18:50:44Z,COMPLETED,MOBILE,EUR
O000805,C0030,2026-03-10T06:27:28Z,COMPLETED,MOBILE,EUR
O000806,C0030,2026-03-27T18:25:03Z,COMPLETED,WEB,EUR
O000807,C0010,2026-01-24T00:39:34Z,COMPLETED,STORE,EUR
O000808,C0099,2026-06-08T08:48:26Z,COMPLETED,MOBILE,EUR
O000809,C0099,2026-01-02T15:46:14Z,COMPLETED,MOBILE,EUR
O000810,C0027,2026-05-26T11:13:54Z,COMPLETED,STORE,EUR
O000811,C0072,2026-06-15T15:00:27Z,COMPLETED,WEB,EUR
O000812,C0054,2026-02-13T18:51:45Z,COMPLETED,MOBILE,EUR
O000813,C0078,2026-05-03T07:15:50Z,CANCELLED,STORE,EUR
O000814,C0039,2026-06-23T17:48:29Z,COMPLETED,WEB,EUR
O000815,C0009,2026-02-08T15:24:04Z,CANCELLED,MOBILE,EUR
O000816,C0022,2026-01-03T03:28:59Z,COMPLETED,MOBILE,EUR
O000817,C0091,2026-03-25T22:12:04Z,COMPLETED,WEB,EUR
O000818,C0052,2026-01-13T10:07:19Z,COMPLETED,WEB,EUR
O000819,C0059,2026-05-06T11:58:20Z,COMPLETED,STORE,EUR
O000820,C0085,2026-03-16T16:40:07Z,COMPLETED,STORE,EUR
O000821,C0021,2026-06-21T22:55:26Z,COMPLETED,STORE,EUR
O000822,C0097,2026-01-15T20:40:21Z,COMPLETED,MOBILE,EUR
O000823,C0096,2026-03-08T17:33:39Z,COMPLETED,WEB,EUR
O000824,C0032,2026-05-08T13:56:50Z,COMPLETED,MOBILE,EUR
O000825,C0023,2026-01-20T12:26:03Z,COMPLETED,STORE,EUR
O000826,C0005,2026-05-19T17:24:09Z,CANCELLED,STORE,EUR
O000827,C0092,2026-05-09T15:39:35Z,COMPLETED,WEB,EUR
O000828,C0012,2026-02-08T20:00:03Z,COMPLETED,WEB,EUR
O000829,C0009,2026-05-10T21:31:49Z,COMPLETED,WEB,EUR
O000830,C0042,2026-06-08T09:05:05Z,COMPLETED,STORE,EUR
O000831,C0028,2026-02-15T03:06:01Z,COMPLETED,MOBILE,EUR
O000832,C0029,2026-03-31T02:03:02Z,COMPLETED,MOBILE,EUR
O000833,C0073,2026-04-15T02:47:13Z,COMPLETED,WEB,EUR
O000834,C0009,2026-04-04T14:53:25Z,COMPLETED,STORE,EUR
O000835,C0016,2026-05-28T08:55:17Z,COMPLETED,STORE,EUR
O000836,C0083,2026-02-09T16:30:16Z,COMPLETED,STORE,EUR
O000837,C0094,2026-02-14T11:15:50Z,COMPLETED,WEB,EUR
O000838,C0049,2026-06-19T11:06:13Z,COMPLETED,WEB,EUR
O000839,C0076,2026-02-03T17:23:16Z,COMPLETED,WEB,EUR
O000840,C0093,2026-02-01T21:02:07Z,COMPLETED,MOBILE,EUR
O000841,C0026,2026-05-04T10:07:41Z,COMPLETED,MOBILE,EUR
O000842,C0061,2026-02-02T13:50:47Z,COMPLETED,STORE,EUR
O000843,C0023,2026-05-22T02:25:34Z,COMPLETED,MOBILE,EUR
O000844,C0061,2026-05-19T19:30:17Z,COMPLETED,WEB,EUR
O000845,C0048,2026-05-21T20:21:16Z,COMPLETED,MOBILE,EUR
O000846,C0021,2026-04-20T19:55:37Z,COMPLETED,MOBILE,EUR
O000847,C0084,2026-01-12T04:55:22Z,COMPLETED,MOBILE,EUR
O000848,C0083,2026-05-10T06:16:23Z,COMPLETED,STORE,EUR
O000849,C0076,2026-05-18T02:31:25Z,PENDING,WEB,EUR
O000850,C0085,2026-04-14T12:53:53Z,CANCELLED,STORE,EUR
O000851,C0027,2026-05-26T09:20:06Z,CANCELLED,MOBILE,EUR
O000852,C0084,2026-03-22T22:37:33Z,COMPLETED,MOBILE,EUR
O000853,C0024,2026-04-05T11:07:13Z,COMPLETED,WEB,EUR
O000854,C0082,2026-06-18T14:51:36Z,COMPLETED,MOBILE,EUR
O000855,C0044,2026-01-13T11:29:04Z,COMPLETED,WEB,EUR
O000856,C0001,2026-04-12T10:15:19Z,COMPLETED,STORE,EUR
O000857,C0031,2026-06-08T14:47:01Z,CANCELLED,STORE,EUR
O000858,C0016,2026-04-27T21:06:00Z,CANCELLED,MOBILE,EUR
O000859,C0085,2026-03-22T05:18:34Z,COMPLETED,STORE,EUR
O000860,C0063,2026-04-28T19:43:14Z,COMPLETED,STORE,EUR
O000861,C0090,2026-05-08T20:04:55Z,CANCELLED,STORE,EUR
O000862,C0012,2026-06-04T17:27:14Z,COMPLETED,STORE,EUR
O000863,C0092,2026-03-26T10:45:00Z,COMPLETED,MOBILE,EUR
O000864,C0093,2026-05-04T00:32:54Z,COMPLETED,STORE,EUR
O000865,C0072,2026-05-05T16:24:47Z,PENDING,MOBILE,EUR
O000866,C0044,2026-01-18T07:25:11Z,COMPLETED,WEB,EUR
O000867,C0041,2026-06-15T16:48:26Z,PENDING,STORE,EUR
O000868,C0025,2026-04-15T00:05:27Z,COMPLETED,MOBILE,EUR
O000869,C0002,2026-03-18T18:17:21Z,COMPLETED,MOBILE,EUR
O000870,C0096,2026-01-29T07:48:24Z,COMPLETED,STORE,EUR
O000871,C0089,2026-04-08T13:15:04Z,COMPLETED,STORE,EUR
O000872,C0007,2026-05-23T20:43:46Z,CANCELLED,WEB,EUR
O000873,C0051,2026-05-28T03:12:14Z,COMPLETED,STORE,EUR
O000874,C0007,2026-06-18T03:10:43Z,COMPLETED,STORE,EUR
O000875,C0019,2026-06-24T05:20:21Z,COMPLETED,STORE,EUR
O000876,C0019,2026-05-12T17:11:24Z,COMPLETED,MOBILE,EUR
O000877,C0066,2026-01-23T18:52:33Z,COMPLETED,STORE,EUR
O000878,C0023,2026-04-26T18:17:09Z,COMPLETED,MOBILE,EUR
O000879,C0036,2026-03-16T04:43:09Z,COMPLETED,MOBILE,EUR
O000880,C0074,2026-04-22T06:17:21Z,COMPLETED,STORE,EUR
O000881,C0083,2026-04-05T00:29:44Z,COMPLETED,MOBILE,EUR
O000882,C0090,2026-03-20T16:58:37Z,COMPLETED,STORE,EUR
O000883,C0058,2026-04-18T17:11:26Z,COMPLETED,WEB,EUR
O000884,C0021,2026-05-07T17:31:30Z,COMPLETED,MOBILE,EUR
O000885,C0047,2026-02-27T23:28:26Z,PENDING,WEB,EUR
O000886,C0089,2026-04-06T05:37:45Z,COMPLETED,MOBILE,EUR
O000887,C0039,2026-01-28T12:13:03Z,CANCELLED,WEB,EUR
O000888,C0094,2026-01-25T22:48:59Z,COMPLETED,WEB,EUR
O000889,C0089,2026-03-24T14:14:37Z,COMPLETED,WEB,EUR
O000890,C0083,2026-05-16T07:20:13Z,COMPLETED,MOBILE,EUR
O000891,C0032,2026-04-28T05:00:49Z,COMPLETED,WEB,EUR
O000892,C0043,2026-01-13T19:23:34Z,COMPLETED,MOBILE,EUR
O000893,C0014,2026-03-15T12:33:16Z,COMPLETED,WEB,EUR
O000894,C0045,2026-04-13T17:07:58Z,COMPLETED,MOBILE,EUR
O000895,C0069,2026-05-12T14:49:56Z,COMPLETED,MOBILE,EUR
O000896,C0035,2026-05-23T19:19:00Z,COMPLETED,STORE,EUR
O000897,C0060,2026-06-05T01:08:05Z,COMPLETED,MOBILE,EUR
O000898,C0031,2026-05-22T17:49:39Z,CANCELLED,WEB,EUR
O000899,C0064,2026-06-30T12:11:55Z,COMPLETED,WEB,EUR
O000900,C0079,2026-01-03T16:46:47Z,COMPLETED,STORE,EUR
O000901,C0096,2026-04-14T18:08:02Z,COMPLETED,STORE,EUR
O000902,C0098,2026-05-11T23:30:04Z,COMPLETED,WEB,EUR
O000903,C0064,2026-03-24T02:01:42Z,COMPLETED,MOBILE,EUR
O000904,C0099,2026-06-15T04:54:30Z,CANCELLED,MOBILE,EUR
O000905,C0083,2026-06-30T09:57:42Z,COMPLETED,WEB,EUR
O000906,C0093,2026-03-09T21:49:16Z,COMPLETED,MOBILE,EUR
O000907,C0011,2026-02-08T08:37:25Z,COMPLETED,WEB,EUR
O000908,C0024,2026-06-23T05:55:21Z,COMPLETED,MOBILE,EUR
O000909,C0046,2026-01-28T03:51:43Z,COMPLETED,WEB,EUR
O000910,C0043,2026-05-25T10:56:13Z,CANCELLED,WEB,EUR
O000911,C0064,2026-04-17T19:45:43Z,COMPLETED,STORE,EUR
O000912,C0014,2026-01-22T07:23:30Z,COMPLETED,WEB,EUR
O000913,C0044,2026-05-12T17:09:18Z,COMPLETED,STORE,EUR
O000914,C0063,2026-02-24T19:15:22Z,COMPLETED,MOBILE,EUR
O000915,C0015,2026-05-29T21:12:34Z,CANCELLED,STORE,EUR
O000916,C0065,2026-05-22T20:10:30Z,COMPLETED,WEB,EUR
O000917,C0019,2026-02-07T07:36:41Z,COMPLETED,STORE,EUR
O000918,C0082,2026-05-16T22:58:36Z,PENDING,WEB,EUR
O000919,C0036,2026-03-12T14:23:15Z,CANCELLED,STORE,EUR
O000920,C0078,2026-02-24T09:38:13Z,COMPLETED,WEB,EUR
O000921,C0099,2026-04-18T03:25:34Z,CANCELLED,MOBILE,EUR
O000922,C0027,2026-02-23T14:00:21Z,COMPLETED,WEB,EUR
O000923,C0076,2026-01-08T23:15:19Z,PENDING,STORE,EUR
O000924,C0044,2026-05-01T04:47:50Z,COMPLETED,MOBILE,EUR
O000925,C0071,2026-03-23T05:00:42Z,COMPLETED,STORE,EUR
O000926,C0065,2026-06-30T20:19:23Z,COMPLETED,WEB,EUR
O000927,C0051,2026-06-08T04:00:04Z,COMPLETED,STORE,EUR
O000928,C0072,2026-03-16T14:16:14Z,COMPLETED,MOBILE,EUR
O000929,C0065,2026-03-30T10:30:31Z,COMPLETED,STORE,EUR
O000930,C0031,2026-04-14T14:35:48Z,COMPLETED,STORE,EUR
O000931,C0015,2026-04-14T19:23:34Z,COMPLETED,MOBILE,EUR
O000932,C0008,2026-03-05T00:54:33Z,COMPLETED,WEB,EUR
O000933,C0096,2026-05-21T07:34:13Z,COMPLETED,STORE,EUR
O000934,C0081,2026-04-23T22:44:59Z,COMPLETED,MOBILE,EUR
O000935,C0064,2026-01-19T04:37:55Z,COMPLETED,WEB,EUR
O000936,C0003,2026-02-24T18:25:17Z,COMPLETED,WEB,EUR
O000937,C0068,2026-05-21T15:30:53Z,COMPLETED,WEB,EUR
O000938,C0002,2026-01-22T08:48:09Z,COMPLETED,STORE,EUR
O000939,C0019,2026-02-21T23:22:10Z,CANCELLED,STORE,EUR
O000940,C0044,2026-05-23T22:37:17Z,CANCELLED,WEB,EUR
O000941,C0062,2026-03-06T10:05:47Z,COMPLETED,WEB,EUR
O000942,C0054,2026-04-10T07:57:37Z,COMPLETED,WEB,EUR
O000943,C0046,2026-01-29T14:49:27Z,COMPLETED,WEB,EUR
O000944,C0016,2026-03-06T19:16:12Z,COMPLETED,WEB,EUR
O000945,C0068,2026-03-25T05:33:11Z,COMPLETED,WEB,EUR
O000946,C0092,2026-06-07T10:13:34Z,COMPLETED,WEB,EUR
O000947,C0093,2026-03-28T17:45:05Z,COMPLETED,MOBILE,EUR
O000948,C0036,2026-05-22T02:42:12Z,COMPLETED,MOBILE,EUR
O000949,C0062,2026-03-24T07:12:02Z,COMPLETED,MOBILE,EUR
O000950,C0069,2026-04-06T15:41:20Z,COMPLETED,WEB,EUR
O000951,C0003,2026-02-09T11:21:06Z,COMPLETED,MOBILE,EUR
O000952,C0019,2026-03-31T09:33:55Z,COMPLETED,STORE,EUR
O000953,C0090,2026-01-11T12:02:47Z,COMPLETED,STORE,EUR
O000954,C0019,2026-01-06T20:40:32Z,COMPLETED,WEB,EUR
O000955,C0096,2026-04-02T05:15:44Z,COMPLETED,STORE,EUR
O000956,C0083,2026-01-12T15:37:26Z,COMPLETED,WEB,EUR
O000957,C0034,2026-05-19T03:23:44Z,CANCELLED,STORE,EUR
O000958,C0028,2026-05-25T07:15:32Z,COMPLETED,WEB,EUR
O000959,C0062,2026-04-01T23:04:13Z,COMPLETED,STORE,EUR
O000960,C0043,2026-06-01T05:27:29Z,COMPLETED,MOBILE,EUR
O000961,C0040,2026-05-27T21:38:43Z,COMPLETED,WEB,EUR
O000962,C0073,2026-04-21T16:57:52Z,COMPLETED,MOBILE,EUR
O000963,C0002,2026-03-01T22:12:10Z,PENDING,MOBILE,EUR
O000964,C0013,2026-04-08T18:50:43Z,COMPLETED,WEB,EUR
O000965,C0005,2026-04-24T20:37:38Z,COMPLETED,WEB,EUR
O000966,C0084,2026-04-29T04:55:44Z,COMPLETED,MOBILE,EUR
O000967,C0010,2026-04-28T20:15:07Z,PENDING,STORE,EUR
O000968,C0021,2026-02-27T09:38:02Z,COMPLETED,STORE,EUR
O000969,C0018,2026-06-29T10:54:04Z,CANCELLED,STORE,EUR
O000970,C0011,2026-03-14T13:29:22Z,COMPLETED,STORE,EUR
O000971,C0049,2026-02-26T10:34:35Z,COMPLETED,MOBILE,EUR
O000972,C0012,2026-05-10T22:28:03Z,COMPLETED,MOBILE,EUR
O000973,C0078,2026-03-08T11:48:33Z,COMPLETED,STORE,EUR
O000974,C0100,2026-04-27T17:13:25Z,COMPLETED,MOBILE,EUR
O000975,C0052,2026-02-23T04:29:28Z,COMPLETED,STORE,EUR
O000976,C0045,2026-02-08T13:34:04Z,CANCELLED,MOBILE,EUR
O000977,C0093,2026-01-16T02:36:53Z,COMPLETED,STORE,EUR
O000978,C0064,2026-01-29T15:20:14Z,CANCELLED,WEB,EUR
O000979,C0025,2026-05-25T19:14:56Z,COMPLETED,STORE,EUR
O000980,C0074,2026-05-12T23:17:49Z,PENDING,MOBILE,EUR
O000981,C0046,2026-03-21T16:32:28Z,COMPLETED,STORE,EUR
O000982,C0056,2026-04-16T09:27:30Z,COMPLETED,STORE,EUR
O000983,C0096,2026-04-07T09:24:52Z,COMPLETED,STORE,EUR
O000984,C0005,2026-04-23T20:44:41Z,COMPLETED,MOBILE,EUR
O000985,C0061,2026-02-07T23:22:36Z,PENDING,MOBILE,EUR
O000986,C0040,2026-02-21T08:39:18Z,COMPLETED,MOBILE,EUR
O000987,C0048,2026-06-03T12:02:39Z,COMPLETED,STORE,EUR
O000988,C0051,2026-05-06T03:16:54Z,COMPLETED,STORE,EUR
O000989,C0017,2026-05-18T20:57:20Z,COMPLETED,STORE,EUR
O000990,C0099,2026-05-03T02:51:32Z,COMPLETED,WEB,EUR
O000991,C0094,2026-05-25T03:33:12Z,COMPLETED,MOBILE,EUR
O000992,C0049,2026-06-01T11:11:54Z,COMPLETED,STORE,EUR
O000993,C0003,2026-05-02T20:04:23Z,COMPLETED,STORE,EUR
O000994,C0014,2026-01-24T19:45:01Z,COMPLETED,MOBILE,EUR
O000995,C0003,2026-04-06T08:23:53Z,COMPLETED,MOBILE,EUR
O000996,C0041,2026-06-22T18:21:55Z,COMPLETED,MOBILE,EUR
O000997,C0005,2026-04-28T19:12:59Z,COMPLETED,MOBILE,EUR
O000998,C0078,2026-02-07T10:43:26Z,COMPLETED,WEB,EUR
O000999,C0029,2026-01-27T21:45:35Z,COMPLETED,STORE,EUR
O001000,C0084,2026-04-18T02:09:46Z,COMPLETED,STORE,EUR
